row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
125,8.524004,2.8497,-76.2177,13.3601,113.0139,-85.8364,-124.7159,-81.8867,-83.1216,56.8460,2.8498,-76.2177,13.3600,113.0136,-85.8363,-124.7157,-81.8866,-83.1217,56.8458
126,8.577291,3.4350,-76.2203,12.7698,113.9405,-86.0229,-125.8550,-85.0901,-82.7287,59.3360,3.4352,-76.2203,12.7697,113.9398,-86.0228,-125.8543,-85.0898,-82.7287,59.3357
127,8.640897,3.5851,-76.2199,12.6227,114.8035,-86.2154,-126.5837,-84.7059,-82.1217,59.3927,3.5849,-76.2199,12.6229,114.8044,-86.2154,-126.5844,-84.7061,-82.1216,59.3930
128,8.722323,2.5275,-76.2362,13.7553,116.7611,-86.6280,-128.1170,-75.1731,-84.8971,51.8089,2.5276,-76.2361,13.7552,116.7605,-86.6280,-128.1165,-75.1728,-84.8972,51.8086
129,8.785372,2.0347,-76.2414,14.2462,116.4717,-86.6092,-127.7086,-72.6217,-85.4884,49.3716,2.0345,-76.2414,14.2463,116.4721,-86.6093,-127.7091,-72.6223,-85.4882,49.3723
130,8.865419,1.9556,-76.2442,14.3020,116.7578,-86.6453,-127.9795,-68.6193,-86.1416,45.5379,1.9558,-76.2442,14.3019,116.7578,-86.6453,-127.9796,-68.6189,-86.1416,45.5375
131,8.948817,1.8579,-76.2485,14.3808,117.0790,-86.6540,-128.4149,-70.6712,-85.7290,47.4956,1.8579,-76.2485,14.3809,117.0781,-86.6540,-128.4140,-70.6710,-85.7290,47.4955
132,9.054495,1.1392,-76.2728,14.9877,116.7089,-86.4996,-128.0176,-70.7799,-85.7999,46.7362,1.1393,-76.2728,14.9875,116.7087,-86.4996,-128.0175,-70.7798,-85.7999,46.7360
133,9.116997,1.2073,-76.2530,14.9896,117.8432,-86.6578,-129.1618,-61.3271,-85.3943,38.9966,1.2074,-76.2530,14.9895,117.8428,-86.6578,-129.1613,-61.3263,-85.3943,38.9959
134,9.181384,1.5929,-76.2235,14.6480,118.6838,-86.8106,-129.6938,-25.8961,-83.4980,5.9528,1.5928,-76.2236,14.6481,118.6845,-86.8106,-129.6945,-25.8965,-83.4980,5.9533
135,9.283829,1.4609,-76.2317,14.7580,121.6394,-87.1028,-132.6290,-4.8517,-77.3857,-12.7402,1.4610,-76.2317,14.7580,121.6386,-87.1028,-132.6282,-4.8516,-77.3856,-12.7404
136,9.341091,0.4843,-76.2388,15.7693,120.5235,-87.0317,-131.1680,-4.8110,-76.2743,-12.8955,0.4842,-76.2388,15.7694,120.5229,-87.0317,-131.1674,-4.8114,-76.2743,-12.8952
137,9.387714,0.5334,-76.2459,15.6926,121.5692,-87.1000,-132.4175,-6.0221,-74.7053,-12.9146,0.5333,-76.2459,15.6927,121.5689,-87.1000,-132.4173,-6.0220,-74.7054,-12.9146
138,9.451866,0.8084,-76.2511,15.3342,117.0911,-86.5766,-128.4145,-9.7513,-73.0082,-9.1367,0.8082,-76.2511,15.3344,117.0917,-86.5766,-128.4151,-9.7514,-73.0082,-9.1366
139,9.532088,1.0210,-76.2440,15.1445,118.9546,-86.8220,-130.1318,-13.0782,-73.2385,-6.0504,1.0212,-76.2440,15.1443,118.9539,-86.8220,-130.1311,-13.0781,-73.2385,-6.0505
140,9.597486,0.5194,-76.2547,15.6229,119.9371,-86.9174,-131.0104,-10.9394,-73.2787,-7.7292,0.5195,-76.2548,15.6228,119.9375,-86.9173,-131.0107,-10.9392,-73.2788,-7.7293
141,9.665896,0.1185,-76.2582,16.0246,120.8629,-87.0242,-131.8224,-6.5097,-72.8121,-11.4767,0.1185,-76.2581,16.0247,120.8633,-87.0242,-131.8229,-6.5097,-72.8122,-11.4767
142,9.706276,0.4489,-76.2551,15.7026,121.5196,-87.0731,-132.7066,-6.4161,-72.2957,-11.4587,0.4486,-76.2551,15.7028,121.5197,-87.0732,-132.7068,-6.4162,-72.2957,-11.4586
143,9.752959,0.4489,-76.2551,15.7026,121.5196,-87.0731,-132.7066,-6.4161,-72.2957,-11.4587,0.4486,-76.2551,15.7028,121.5197,-87.0732,-132.7068,-6.4162,-72.2957,-11.4586
144,9.801990,0.4511,-76.2583,15.7168,119.6334,-86.8885,-130.8429,-8.8824,-70.8198,-9.1488,0.4509,-76.2583,15.7170,119.6341,-86.8885,-130.8436,-8.8825,-70.8198,-9.1487
145,9.884858,0.9537,-76.2369,15.3309,116.8777,-86.6484,-128.2019,-12.5101,-60.7291,-6.8087,0.9540,-76.2369,15.3307,116.8769,-86.6483,-128.2011,-12.5100,-60.7290,-6.8087
146,9.954190,1.2498,-76.2454,14.9836,119.1822,-86.9057,-130.4274,-14.1066,-47.9749,-7.5926,1.2500,-76.2454,14.9835,119.1816,-86.9057,-130.4268,-14.1065,-47.9749,-7.5926
147,10.025838,0.6737,-76.2416,15.5735,116.6873,-86.6334,-127.9196,-12.5588,-39.5993,-10.4603,0.6738,-76.2416,15.5734,116.6874,-86.6334,-127.9196,-12.5588,-39.5993,-10.4602
148,10.095266,1.3200,-76.2368,14.9113,117.3968,-86.7011,-128.4853,-12.2816,-37.5675,-11.2288,1.3203,-76.2368,14.9110,117.3958,-86.7012,-128.4843,-12.2816,-37.5674,-11.2288
149,10.152721,0.7588,-76.2499,15.5173,119.3125,-86.9530,-130.3919,-14.9175,-30.0345,-12.7443,0.7589,-76.2499,15.5172,119.3115,-86.9531,-130.3909,-14.9176,-30.0344,-12.7443
150,10.200839,0.2917,-76.2507,15.9975,118.7967,-86.9256,-129.6018,-12.5463,-22.5405,-15.9093,0.2918,-76.2507,15.9974,118.7964,-86.9256,-129.6015,-12.5462,-22.5404,-15.9093
151,10.250605,-0.3410,-76.2679,16.5505,113.7362,-86.1410,-124.9801,-8.7366,-20.2329,-19.7386,-0.3408,-76.2679,16.5504,113.7359,-86.1410,-124.9798,-8.7366,-20.2328,-19.7386
152,10.296384,2.0770,-76.2509,14.1329,114.3806,-86.1447,-126.4572,-5.2517,-14.9088,-24.0406,2.0768,-76.2509,14.1331,114.3812,-86.1447,-126.4577,-5.2517,-14.9089,-24.0405
153,10.345764,0.9730,-76.2700,15.1397,113.5153,-86.0605,-125.0934,-4.7229,-10.9925,-25.8557,0.9730,-76.2700,15.1396,113.5155,-86.0605,-125.0936,-4.7229,-10.9925,-25.8557
154,10.393798,0.9730,-76.2700,15.1397,113.5153,-86.0605,-125.0934,-4.7229,-10.9925,-25.8557,0.9730,-76.2700,15.1396,113.5155,-86.0605,-125.0936,-4.7229,-10.9925,-25.8557
155,10.442528,0.6015,-76.2708,15.5047,112.8497,-85.9055,-124.4874,-5.6840,-7.5795,-24.2826,0.6016,-76.2708,15.5046,112.8498,-85.9055,-124.4876,-5.6841,-7.5795,-24.2826
156,10.489456,1.4400,-76.2571,14.7529,113.3388,-85.9857,-125.1549,-6.4309,-6.8825,-24.2391,1.4402,-76.2571,14.7528,113.3378,-85.9857,-125.1539,-6.4309,-6.8824,-24.2391
157,10.527572,1.1663,-76.2654,14.9504,111.1348,-85.5484,-122.6782,-6.9789,-6.6735,-23.5670,1.1663,-76.2654,14.9503,111.1354,-85.5484,-122.6788,-6.9789,-6.6736,-23.5669
158,10.581472,1.6823,-76.2575,14.4634,111.6223,-85.6699,-123.4994,-7.6529,-6.4625,-23.2923,1.6822,-76.2575,14.4636,111.6228,-85.6699,-123.4998,-7.6529,-6.4625,-23.2923
159,10.630200,1.6448,-76.2633,14.5235,111.0161,-85.6368,-123.0599,-5.6340,-7.3683,-23.6862,1.6450,-76.2634,14.5234,111.0160,-85.6367,-123.0598,-5.6339,-7.3683,-23.6861
160,10.677297,1.3831,-76.2569,14.8765,112.8814,-86.0175,-124.5679,-3.2240,-6.6917,-22.6450,1.3828,-76.2570,14.8768,112.8823,-86.0175,-124.5688,-3.2240,-6.6918,-22.6450
161,10.724488,1.2039,-76.2640,15.0443,112.6572,-85.9522,-124.2870,-2.7669,-6.4160,-22.5406,1.2040,-76.2640,15.0442,112.6564,-85.9522,-124.2861,-2.7670,-6.4160,-22.5406
162,10.772633,1.6268,-76.2658,14.6025,114.9770,-86.3134,-126.6375,-2.3196,-6.1882,-22.1669,1.6269,-76.2658,14.6023,114.9777,-86.3133,-126.6382,-2.3196,-6.1883,-22.1669
163,10.821756,0.5472,-76.2785,15.5217,111.1618,-85.6136,-122.7793,-2.5402,-6.2261,-22.2630,0.5473,-76.2785,15.5216,111.1622,-85.6135,-122.7797,-2.5400,-6.2261,-22.2629
164,10.906879,0.6482,-76.2500,15.4946,110.8192,-85.5443,-121.8507,-7.4034,-6.6635,-26.9179,0.6483,-76.2500,15.4945,110.8195,-85.5443,-121.8509,-7.4034,-6.6636,-26.9179
165,10.964329,1.5692,-76.2544,14.5646,115.2520,-86.3299,-127.2101,-7.5872,-6.7880,-28.0624,1.5692,-76.2544,14.5645,115.2516,-86.3300,-127.2097,-7.5873,-6.7880,-28.0624
166,11.011373,0.8899,-76.2616,15.3012,114.2095,-86.1849,-125.7469,-7.2101,-6.8120,-28.8257,0.8898,-76.2616,15.3013,114.2101,-86.1849,-125.7475,-7.2101,-6.8120,-28.8257
167,11.074815,-1.1484,-76.2756,17.2673,113.2550,-86.0080,-124.6045,-5.8765,-6.6823,-27.5604,-1.1484,-76.2756,17.2672,113.2553,-86.0079,-124.6048,-5.8764,-6.6823,-27.5605
168,11.140120,0.9333,-76.2690,15.2496,117.9991,-86.6529,-129.3874,-5.4231,-3.6973,-24.6761,0.9333,-76.2690,15.2496,117.9987,-86.6529,-129.3869,-5.4231,-3.6973,-24.6761
169,11.203096,-0.1608,-76.2473,16.4903,120.2662,-86.9587,-131.3872,-2.8985,1.2786,-19.5469,-0.1609,-76.2473,16.4905,120.2678,-86.9587,-131.3888,-2.8986,1.2785,-19.5470
170,11.266385,-0.1608,-76.2473,16.4903,120.2662,-86.9587,-131.3872,-2.8985,1.2786,-19.5469,-0.1609,-76.2473,16.4905,120.2678,-86.9587,-131.3888,-2.8986,1.2785,-19.5470
171,11.343181,-0.1280,-76.2661,16.4347,116.2496,-86.5623,-127.2118,-0.9667,21.9240,-19.4897,-0.1281,-76.2661,16.4348,116.2494,-86.5624,-127.2117,-0.9667,21.9240,-19.4897
172,11.393525,0.0441,-76.2729,16.2237,116.2717,-86.5437,-127.3711,-7.0849,33.8626,-21.0214,0.0442,-76.2729,16.2236,116.2713,-86.5437,-127.3706,-7.0848,33.8627,-21.0214
173,11.456933,-0.7995,-76.2748,17.0490,111.5140,-85.7070,-122.7419,-12.8474,40.0247,-23.8802,-0.7994,-76.2748,17.0489,111.5137,-85.7070,-122.7416,-12.8474,40.0247,-23.8802
174,11.538261,-0.0677,-76.2585,16.3631,114.7807,-86.3049,-126.3192,-27.3130,59.7976,-47.0848,-0.0678,-76.2585,16.3632,114.7810,-86.3049,-126.3196,-27.3130,59.7976,-47.0849
175,11.600022,1.2358,-76.2493,15.0648,117.3265,-86.6623,-128.7607,-21.6916,63.4220,-42.4349,1.2357,-76.2494,15.0649,117.3271,-86.6623,-128.7613,-21.6916,63.4219,-42.4350
176,11.681376,-0.0453,-76.2662,16.2908,115.0041,-86.2995,-126.0423,-19.8128,83.4586,-38.8796,-0.0453,-76.2661,16.2908,115.0032,-86.2995,-126.0413,-19.8128,83.4587,-38.8796
177,11.727477,-0.8052,-76.2743,16.9962,114.0838,-86.1176,-125.4809,-89.0792,86.4398,-108.0986,-0.8050,-76.2743,16.9961,114.0835,-86.1176,-125.4806,-89.0794,86.4398,-108.0988
178,11.776039,-0.1780,-76.2799,16.3118,112.3642,-85.7544,-123.5964,-160.6515,81.2390,178.4344,-0.1779,-76.2799,16.3118,112.3637,-85.7544,-123.5960,-160.6517,81.2390,178.4342
179,11.823049,0.2955,-76.2695,15.8916,114.0525,-86.0735,-125.5996,-166.0687,79.6863,172.5074,0.2957,-76.2695,15.8914,114.0522,-86.0735,-125.5993,-166.0688,79.6862,172.5073
180,11.870070,0.2955,-76.2695,15.8916,114.0525,-86.0735,-125.5996,-166.0687,79.6863,172.5074,0.2957,-76.2695,15.8914,114.0522,-86.0735,-125.5993,-166.0688,79.6862,172.5073
181,11.951368,0.6026,-76.2707,15.5294,114.3754,-86.0965,-126.1430,-150.0323,77.4422,-175.1426,0.6027,-76.2706,15.5293,114.3745,-86.0965,-126.1422,-150.0325,77.4422,-175.1429
182,12.046319,0.0820,-76.2679,16.0987,112.5944,-85.7449,-124.4070,-145.3306,76.3672,-170.7317,0.0819,-76.2678,16.0989,112.5941,-85.7450,-124.4067,-145.3303,76.3672,-170.7314
183,12.128064,-0.6001,-76.2528,16.6803,110.7311,-85.3621,-122.0275,-142.4096,75.2079,-167.1208,-0.6000,-76.2528,16.6802,110.7306,-85.3620,-122.0270,-142.4097,75.2079,-167.1209
184,12.223486,0.4510,-76.2361,15.7414,113.4368,-85.9772,-125.4177,-144.1766,75.8241,-168.2274,0.4511,-76.2361,15.7413,113.4367,-85.9772,-125.4175,-144.1766,75.8242,-168.2273
185,12.302986,0.1611,-76.2737,15.9063,113.9445,-85.9949,-125.6524,-142.5462,75.4791,-166.0512,0.1611,-76.2737,15.9063,113.9451,-85.9949,-125.6530,-142.5459,75.4792,-166.0508
186,12.371967,0.3357,-76.2633,15.7835,114.7502,-86.0981,-126.4467,-147.0619,75.4656,-170.0112,0.3357,-76.2633,15.7835,114.7502,-86.0981,-126.4468,-147.0619,75.4656,-170.0113
187,12.428872,0.4656,-76.2610,15.6672,114.9994,-86.0913,-126.8729,-149.8624,74.7658,-173.6491,0.4654,-76.2611,15.6674,114.9999,-86.0913,-126.8735,-149.8624,74.7658,-173.6492
188,12.509584,-0.1550,-76.2511,16.2396,112.0618,-85.5879,-123.4143,-150.8796,75.0501,-175.1887,-0.1551,-76.2511,16.2396,112.0617,-85.5879,-123.4142,-150.8796,75.0502,-175.1888
189,12.610862,-0.9789,-76.2251,17.1293,113.6632,-85.8000,-125.0848,-158.3964,77.0802,176.2093,-0.9791,-76.2251,17.1295,113.6646,-85.8000,-125.0861,-158.3961,77.0803,176.2096
190,12.668201,-0.5545,-76.2354,16.6726,113.8856,-85.8240,-125.3849,-157.6608,77.5088,176.6803,-0.5546,-76.2354,16.6728,113.8860,-85.8239,-125.3853,-157.6608,77.5088,176.6804
191,12.732048,-0.3571,-76.2428,16.5119,115.2365,-86.0864,-126.7463,-156.5285,77.5119,177.4181,-0.3571,-76.2428,16.5118,115.2358,-86.0864,-126.7457,-156.5285,77.5119,177.4181
192,12.812898,-0.6442,-76.2488,16.8230,117.8038,-86.4999,-129.3112,-152.5834,76.7845,-177.5886,-0.6443,-76.2488,16.8232,117.8047,-86.5000,-129.3120,-152.5831,76.7845,-177.5883
193,12.898648,-2.0702,-76.2477,18.3645,117.7287,-86.6724,-128.3670,165.5474,77.6327,141.1295,-2.0703,-76.2477,18.3645,117.7288,-86.6723,-128.3672,165.5472,77.6327,141.1293
194,12.971836,-2.2645,-76.2478,18.5579,117.7077,-86.6766,-128.1874,172.1417,77.9174,147.9329,-2.2648,-76.2478,18.5581,117.7090,-86.6765,-128.1887,172.1413,77.9175,147.9325
195,13.067794,-2.0016,-76.2459,18.2881,118.9530,-86.8098,-129.6869,173.9467,77.9622,149.8122,-2.0018,-76.2459,18.2882,118.9537,-86.8099,-129.6875,173.9469,77.9622,149.8123
196,13.145156,-1.4161,-76.2444,17.7040,118.9822,-86.8090,-129.8322,173.7572,77.9531,149.6440,-1.4163,-76.2444,17.7042,118.9825,-86.8090,-129.8326,173.7572,77.9531,149.6439
197,13.207978,-1.4161,-76.2444,17.7040,118.9822,-86.8090,-129.8322,173.7572,77.9531,149.6440,-1.4163,-76.2444,17.7042,118.9825,-86.8090,-129.8326,173.7572,77.9531,149.6439
198,13.270404,-2.1096,-76.2297,18.4898,117.8501,-86.6945,-128.7073,173.2617,77.9357,149.1881,-2.1096,-76.2297,18.4897,117.8494,-86.6945,-128.7067,173.2618,77.9357,149.1881
199,13.301754,-2.1096,-76.2297,18.4898,117.8501,-86.6945,-128.7073,173.2617,77.9357,149.1881,-2.1096,-76.2297,18.4897,117.8494,-86.6945,-128.7067,173.2618,77.9357,149.1881
200,13.366160,-1.3185,-76.2446,17.5270,119.1362,-86.8231,-130.0389,173.0667,77.9342,149.0251,-1.3187,-76.2446,17.5272,119.1370,-86.8231,-130.0396,173.0666,77.9342,149.0250
201,13.402432,-2.2346,-76.2324,18.5775,118.0118,-86.6998,-128.4927,172.6780,77.9182,148.6716,-2.2347,-76.2324,18.5775,118.0121,-86.6998,-128.4930,172.6783,77.9182,148.6719
202,13.461114,-1.9891,-76.2371,18.3066,118.7581,-86.7858,-129.4897,172.8462,77.9330,148.7756,-1.9893,-76.2371,18.3067,118.7581,-86.7858,-129.4896,172.8461,77.9329,148.7754
203,13.522855,-2.1118,-76.2539,18.5874,120.0906,-86.8603,-130.6271,172.8228,77.9382,148.8886,-2.1120,-76.2540,18.5876,120.0915,-86.8603,-130.6280,172.8227,77.9383,148.8885
204,13.593311,-2.2001,-76.2930,19.1835,121.3408,-86.8425,-131.2892,174.1801,78.0459,150.6469,-2.2000,-76.2930,19.1834,121.3409,-86.8424,-131.2892,174.1795,78.0460,150.6463
205,13.649494,-2.0719,-76.3440,19.7966,122.7437,-86.7846,-132.0261,174.3133,78.1606,151.4774,-2.0721,-76.3440,19.7967,122.7445,-86.7846,-132.0269,174.3134,78.1607,151.4775
206,13.712598,-1.9274,-76.3782,20.0205,122.5811,-86.6813,-131.3186,173.2335,78.2062,150.7654,-1.9271,-76.3782,20.0203,122.5805,-86.6812,-131.3179,173.2332,78.2061,150.7651
207,13.772365,-2.5855,-76.4180,22.4620,123.7141,-86.5170,-130.4721,172.0622,78.3683,151.1680,-2.5854,-76.4180,22.4618,123.7133,-86.5170,-130.4713,172.0619,78.3683,151.1677
208,13.835403,-2.3173,-76.4763,23.0130,126.4989,-86.5883,-132.3941,172.2844,78.4870,152.1789,-2.3172,-76.4763,23.0130,126.4987,-86.5883,-132.3939,172.2844,78.4870,152.1789
209,13.886876,-1.7208,-76.5734,24.8689,127.7587,-86.3037,-130.9786,173.0148,78.8249,155.0536,-1.7210,-76.5734,24.8691,127.7589,-86.3037,-130.9788,173.0147,78.8248,155.0535
210,13.963790,-0.0339,-76.7905,27.8327,132.8876,-85.9996,-131.6444,172.9971,79.4833,159.4314,-0.0341,-76.7905,27.8329,132.8883,-85.9996,-131.6450,172.9972,79.4833,159.4315
211,14.057788,-1.7091,-76.8767,31.1898,133.1908,-85.8013,-129.6099,170.6919,79.6558,158.8196,-1.7092,-76.8767,31.1899,133.1913,-85.8013,-129.6102,170.6921,79.6559,158.8199
212,14.120825,-0.4797,-77.1551,35.4104,139.1761,-85.5112,-130.0522,169.8941,80.4291,163.3513,-0.4799,-77.1551,35.4106,139.1769,-85.5112,-130.0531,169.8943,80.4292,163.3515
213,14.184505,-0.4465,-77.2678,37.3471,145.5690,-85.6434,-135.2009,167.2823,80.6246,162.7523,-0.4466,-77.2678,37.3473,145.5698,-85.6434,-135.2016,167.2824,80.6247,162.7525
214,14.263662,2.2562,-77.6044,42.5712,151.8476,-85.1812,-133.7576,167.5164,81.7803,170.6907,2.2563,-77.6045,42.5711,151.8473,-85.1812,-133.7574,167.5157,81.7804,170.6900
215,14.345366,1.0001,-77.7113,45.9672,149.6793,-84.8858,-128.8139,170.6336,82.1433,175.8624,1.0000,-77.7113,45.9673,149.6800,-84.8859,-128.8144,170.6342,82.1433,175.8631
216,14.415311,1.4056,-78.0372,52.3947,157.1400,-84.6131,-129.4258,168.0730,83.0046,179.9668,1.4055,-78.0372,52.3948,157.1403,-84.6132,-129.4261,168.0736,83.0046,179.9674
217,14.480864,0.2989,-78.2147,55.8272,159.9015,-84.4963,-129.6724,165.8980,83.3062,-179.8322,0.2987,-78.2147,55.8275,159.9017,-84.4963,-129.6726,165.8982,83.3062,-179.8320
218,14.591144,3.1128,-78.6747,62.7330,167.4144,-83.9792,-128.4196,171.3070,84.7358,-164.9017,3.1126,-78.6747,62.7331,167.4149,-83.9792,-128.4201,171.3079,84.7359,-164.9009
219,14.654989,0.7730,-78.9603,69.4124,168.0129,-83.7087,-123.6127,172.7423,85.3133,-159.0823,0.7726,-78.9603,69.4128,168.0134,-83.7086,-123.6132,172.7424,85.3134,-159.0822
220,14.701741,0.7730,-78.9603,69.4124,168.0129,-83.7087,-123.6127,172.7423,85.3133,-159.0823,0.7726,-78.9603,69.4128,168.0134,-83.7086,-123.6132,172.7424,85.3134,-159.0822
221,14.748727,2.5522,-79.1585,71.8293,170.8070,-83.4840,-122.7404,-175.3755,85.8616,-143.1212,2.5524,-79.1585,71.8292,170.8073,-83.4840,-122.7407,-175.3745,85.8616,-143.1201
222,14.811776,2.6538,-79.4208,77.3163,174.2932,-83.2756,-120.5437,-168.3841,86.4050,-130.3901,2.6537,-79.4208,77.3165,174.2932,-83.2756,-120.5436,-168.3838,86.4051,-130.3898
223,14.914052,-0.5807,-79.6115,84.2240,178.4594,-83.1451,-121.1264,-172.8007,86.8180,-131.0567,-0.5809,-79.6115,84.2242,178.4599,-83.1451,-121.1269,-172.7996,86.8181,-131.0557
224,15.037138,0.5450,-79.9407,89.2025,-177.0373,-82.8222,-120.1224,-142.4801,86.8609,-94.5979,0.5453,-79.9407,89.2022,-177.0374,-82.8222,-120.1223,-142.4799,86.8609,-94.5978
225,15.131855,-0.9367,-80.1144,94.3494,-176.2784,-82.7170,-116.8718,-138.1221,87.0846,-86.3755,-0.9367,-80.1144,94.3495,-176.2780,-82.7170,-116.8722,-138.1215,87.0846,-86.3750
226,15.211439,-0.5504,-80.1937,95.7455,-175.5606,-82.6661,-115.9139,-128.2398,86.7400,-74.6226,-0.5505,-80.1937,95.7456,-175.5605,-82.6661,-115.9140,-128.2390,86.7400,-74.6219
227,15.308061,-1.2118,-80.2416,98.4829,-173.5421,-82.6495,-116.0905,-125.9469,86.7372,-69.9742,-1.2115,-80.2416,98.4826,-173.5425,-82.6495,-116.0901,-125.9476,86.7372,-69.9749
228,15.403959,-1.7572,-80.2092,99.3676,-175.0616,-82.7605,-113.8573,-126.9664,86.8072,-70.4894,-1.7571,-80.2092,99.3675,-175.0617,-82.7605,-113.8571,-126.9666,86.8072,-70.4896
229,15.500646,-1.3477,-80.2252,98.7020,-174.9730,-82.7410,-114.3982,-126.5209,86.7620,-70.2560,-1.3478,-80.2252,98.7021,-174.9727,-82.7410,-114.3984,-126.5210,86.7619,-70.2561
230,15.610072,-1.8701,-80.2187,99.1658,-175.7825,-82.7593,-113.6164,-129.8254,86.9529,-73.5865,-1.8699,-80.2187,99.1656,-175.7825,-82.7593,-113.6164,-129.8260,86.9530,-73.5872
231,15.674225,-1.4092,-80.2118,97.3742,-175.6263,-82.7900,-115.2014,-134.3070,87.1164,-79.1868,-1.4094,-80.2118,97.3744,-175.6260,-82.7900,-115.2016,-134.3068,87.1164,-79.1865
232,15.744823,-1.3722,-80.1732,95.6631,-177.1122,-82.8400,-115.5578,-133.1836,86.9082,-79.6115,-1.3720,-80.1732,95.6629,-177.1120,-82.8400,-115.5581,-133.1828,86.9082,-79.6107
233,15.800785,-0.4973,-80.1579,94.0632,-176.7926,-82.8510,-116.7859,-134.9112,86.9548,-81.9989,-0.4970,-80.1579,94.0629,-176.7926,-82.8510,-116.7859,-134.9117,86.9549,-81.9994
234,15.847621,-0.6045,-80.0990,92.4336,-178.6436,-82.9407,-116.5958,-137.2514,86.9149,-85.9527,-0.6047,-80.0990,92.4339,-178.6438,-82.9407,-116.5956,-137.2518,86.9149,-85.9530
235,15.905608,-0.2640,-80.0228,89.8313,-179.2615,-83.0224,-118.5135,-140.2969,86.8434,-91.0696,-0.2639,-80.0228,89.8312,-179.2618,-83.0224,-118.5132,-140.2980,86.8435,-91.0707
236,15.984662,-0.4302,-79.9105,87.1917,178.6973,-83.1636,-119.2418,-148.7922,86.8871,-102.1651,-0.4302,-79.9105,87.1917,178.6975,-83.1636,-119.2420,-148.7923,86.8871,-102.1653
237,16.085565,0.5325,-79.7017,81.0984,174.4940,-83.3909,-120.2793,-159.4316,86.6881,-117.7353,0.5324,-79.7017,81.0985,174.4941,-83.3909,-120.2794,-159.4306,86.6882,-117.7343
238,16.145150,0.6088,-79.6184,79.1066,172.5701,-83.4775,-120.1670,-166.7949,86.6181,-126.9433,0.6086,-79.6184,79.1069,172.5704,-83.4774,-120.1672,-166.7951,86.6182,-126.9434
239,16.205039,0.8809,-79.3624,72.6211,168.5927,-83.7646,-122.5394,-173.3767,86.0599,-139.5407,0.8807,-79.3624,72.6213,168.5934,-83.7647,-122.5401,-173.3761,86.0599,-139.5402
240,16.267825,1.1592,-79.2665,70.1601,167.3515,-83.8770,-123.5201,179.8418,85.8513,-148.4422,1.1589,-79.2665,70.1604,167.3524,-83.8771,-123.5210,179.8438,85.8512,-148.4403
241,16.316291,1.6031,-79.0595,65.3144,163.1602,-84.0666,-123.7425,178.8936,85.3561,-153.9193,1.6026,-79.0595,65.3149,163.1606,-84.0666,-123.7429,178.8947,85.3561,-153.9183
242,16.378536,1.6412,-78.8512,60.8756,158.6794,-84.2343,-123.7300,178.1252,84.8815,-160.6448,1.6408,-78.8512,60.8760,158.6805,-84.2343,-123.7312,178.1258,84.8816,-160.6442
243,16.421909,2.1210,-78.7453,58.2610,157.3449,-84.3479,-124.6341,179.7168,84.6401,-161.5278,2.1207,-78.7453,58.2612,157.3457,-84.3479,-124.6350,179.7175,84.6401,-161.5272
244,16.486121,1.8712,-78.5353,54.5514,154.5846,-84.6054,-125.5144,172.5124,84.0250,-172.1093,1.8711,-78.5353,54.5516,154.5848,-84.6053,-125.5145,172.5120,84.0251,-172.1097
245,16.548868,1.3051,-78.3365,51.5002,152.0795,-84.8638,-126.4867,172.9673,83.4664,-174.3321,1.3052,-78.3365,51.5001,152.0794,-84.8638,-126.4866,172.9673,83.4664,-174.3320
246,16.630263,0.8211,-78.0663,47.2911,147.7789,-85.1559,-126.6934,168.5683,82.6606,176.7224,0.8213,-78.0663,47.2909,147.7780,-85.1559,-126.6925,168.5681,82.6606,176.7223
247,16.698186,1.2772,-77.9900,45.4253,148.0307,-85.3123,-128.5803,169.4551,82.4737,176.2004,1.2772,-77.9900,45.4252,148.0301,-85.3123,-128.5798,169.4551,82.4737,176.2004
248,16.754056,0.7636,-77.8732,43.3556,144.7267,-85.3984,-127.7118,169.6354,82.1058,173.7806,0.7634,-77.8732,43.3558,144.7276,-85.3983,-127.7127,169.6352,82.1059,173.7805
249,16.801315,0.7397,-77.8165,42.1459,143.8954,-85.4832,-128.1378,168.6800,81.9106,171.5569,0.7395,-77.8165,42.1461,143.8967,-85.4832,-128.1390,168.6805,81.9107,171.5574
250,16.881255,0.4107,-77.6556,39.1272,139.3547,-85.5781,-126.7566,169.5687,81.4291,168.9915,0.4109,-77.6555,39.1269,139.3542,-85.5781,-126.7561,169.5682,81.4291,168.9910
251,16.982663,0.0965,-77.5699,36.8195,138.3038,-85.7699,-128.2520,169.5522,81.0667,166.2662,0.0966,-77.5699,36.8194,138.3036,-85.7699,-128.2519,169.5521,81.0666,166.2661
